o_zone_id,o_zone_name,d_zone_id,d_zone_name,accessibility,volume,geometry
20,B10,12,B2,2.629135657695578,110,"LINESTRING (13.225601 52.5521452,13.1877558 52.5519738)"
20,B10,13,B3,2.253521255853462,42,"LINESTRING (13.225601 52.5521452,13.1931628 52.5523402)"
20,B10,14,B4,1.9498154714505462,109,"LINESTRING (13.225601 52.5521452,13.1975354 52.5518695)"
20,B10,15,B5,1.6346225660009026,99,"LINESTRING (13.225601 52.5521452,13.2020792 52.5515283)"
20,B10,16,B6,1.2068015883600711,381,"LINESTRING (13.225601 52.5521452,13.2082298 52.5522446)"
20,B10,17,B7,0.9471528424908462,198,"LINESTRING (13.225601 52.5521452,13.2119786 52.5527064)"
20,B10,18,B8,0.5874076838805142,96,"LINESTRING (13.225601 52.5521452,13.2171456 52.5521837)"
20,B10,19,B9,0.27967384939513396,18,"LINESTRING (13.225601 52.5521452,13.2221629 52.5542396)"
20,B10,20,B10,0.0,0,"LINESTRING (13.225601 52.5521452,13.225601 52.5521452)"
20,B10,21,C1,2.9364129473618537,105,"LINESTRING (13.225601 52.5521452,13.1837045 52.5465474)"
20,B10,22,C2,2.66167443991787,241,"LINESTRING (13.225601 52.5521452,13.1876311 52.5470216)"
20,B10,23,C3,2.340263043176522,164,"LINESTRING (13.225601 52.5521452,13.1922758 52.5472185)"
20,B10,24,C4,1.9532531927355523,150,"LINESTRING (13.225601 52.5521452,13.1978552 52.5475945)"
20,B10,25,C5,1.6513279994442538,265,"LINESTRING (13.225601 52.5521452,13.2023174 52.5473592)"
20,B10,26,C6,1.2888451270759282,507,"LINESTRING (13.225601 52.5521452,13.207515 52.5480108)"
20,B10,27,C7,1.0094780129002057,108,"LINESTRING (13.225601 52.5521452,13.2116045 52.5482397)"
20,B10,28,C8,0.5726968584412849,52,"LINESTRING (13.225601 52.5521452,13.2182015 52.548511)"
20,B10,29,C9,0.3705971439509726,51,"LINESTRING (13.225601 52.5521452,13.2225432 52.5477739)"
20,B10,30,C10,0.35057936929282374,100,"LINESTRING (13.225601 52.5521452,13.2256429 52.5470988)"
20,B10,31,D1,2.9592799234503158,104,"LINESTRING (13.225601 52.5521452,13.1840595 52.5427174)"
20,B10,32,D2,2.734452870475911,108,"LINESTRING (13.225601 52.5521452,13.1872463 52.5432992)"
20,B10,33,D3,2.37764623805493,225,"LINESTRING (13.225601 52.5521452,13.1927723 52.5424672)"
20,B10,34,D4,2.029788971533356,276,"LINESTRING (13.225601 52.5521452,13.1979796 52.5426182)"
20,B10,35,D5,1.722162467001648,315,"LINESTRING (13.225601 52.5521452,13.2025417 52.543045)"
20,B10,36,D6,1.4250720811570547,200,"LINESTRING (13.225601 52.5521452,13.2071003 52.5432838)"
20,B10,37,D7,1.1641543034790853,104,"LINESTRING (13.225601 52.5521452,13.2124087 52.5418116)"
20,B10,38,D8,0.9805014463296043,46,"LINESTRING (13.225601 52.5521452,13.21772 52.5404364)"
20,B10,39,D9,0.7367690501847715,314,"LINESTRING (13.225601 52.5521452,13.2226372 52.5419621)"
20,B10,40,D10,0.6870666547185397,79,"LINESTRING (13.225601 52.5521452,13.2256983 52.5422555)"
21,C1,1,A1,0.6495598780971148,37,"LINESTRING (13.1837045 52.5465474,13.184365 52.5558743)"
21,C1,2,A2,0.718274295556845,110,"LINESTRING (13.1837045 52.5465474,13.1889152 52.5554778)"
21,C1,3,A3,0.8953492728458686,144,"LINESTRING (13.1837045 52.5465474,13.1928876 52.5555907)"
21,C1,4,A4,1.154748683767798,171,"LINESTRING (13.1837045 52.5465474,13.1976345 52.5556169)"
21,C1,5,A5,1.4581912096732963,68,"LINESTRING (13.1837045 52.5465474,13.2026323 52.555621)"
21,C1,6,A6,1.7302073004448961,189,"LINESTRING (13.1837045 52.5465474,13.2069026 52.555611)"
21,C1,7,A7,2.083728405040628,64,"LINESTRING (13.1837045 52.5465474,13.2122995 52.5556031)"
21,C1,8,A8,2.443601635761734,86,"LINESTRING (13.1837045 52.5465474,13.2177111 52.555538)"
21,C1,9,A9,2.7098227895765623,56,"LINESTRING (13.1837045 52.5465474,13.2217235 52.5552714)"
21,C1,10,A10,2.9834061670814127,27,"LINESTRING (13.1837045 52.5465474,13.2256692 52.5556722)"
21,C1,11,B1,0.3346429256024887,194,"LINESTRING (13.1837045 52.5465474,13.1838823 52.5513612)"
21,C1,12,B2,0.4704393590235935,343,"LINESTRING (13.1837045 52.5465474,13.1877558 52.5519738)"
21,C1,13,B3,0.7705097148083522,118,"LINESTRING (13.1837045 52.5465474,13.1931628 52.5523402)"
21,C1,14,B4,1.0295081879768273,287,"LINESTRING (13.1837045 52.5465474,13.1975354 52.5518695)"
21,C1,15,B5,1.3225553947976587,241,"LINESTRING (13.1837045 52.5465474,13.2020792 52.5515283)"
21,C1,16,B6,1.7491331285630332,823,"LINESTRING (13.1837045 52.5465474,13.2082298 52.5522446)"
21,C1,17,B7,2.0102596298010744,398,"LINESTRING (13.1837045 52.5465474,13.2119786 52.5527064)"
21,C1,18,B8,2.3559134304501947,175,"LINESTRING (13.1837045 52.5465474,13.2171456 52.5521837)"
21,C1,19,B9,2.724619766807843,29,"LINESTRING (13.1837045 52.5465474,13.2221629 52.5542396)"
21,C1,20,B10,2.9364129473618537,188,"LINESTRING (13.1837045 52.5465474,13.225601 52.5521452)"
21,C1,21,C1,0.0,0,"LINESTRING (13.1837045 52.5465474,13.1837045 52.5465474)"
21,C1,22,C2,0.2747627647942976,785,"LINESTRING (13.1837045 52.5465474,13.1876311 52.5470216)"
21,C1,23,C3,0.5972707593199792,484,"LINESTRING (13.1837045 52.5465474,13.1922758 52.5472185)"
21,C1,24,C4,0.9857366373650891,398,"LINESTRING (13.1837045 52.5465474,13.1978552 52.5475945)"
21,C1,25,C5,1.2942673731789724,647,"LINESTRING (13.1837045 52.5465474,13.2023174 52.5473592)"
21,C1,26,C6,1.6572344821240248,1121,"LINESTRING (13.1837045 52.5465474,13.207515 52.5480108)"
21,C1,27,C7,1.9417761138844027,219,"LINESTRING (13.1837045 52.5465474,13.2116045 52.5482397)"
21,C1,28,C8,2.4003815059103375,93,"LINESTRING (13.1837045 52.5465474,13.2182015 52.548511)"
21,C1,29,C9,2.6994678226807904,86,"LINESTRING (13.1837045 52.5465474,13.2225432 52.5477739)"
21,C1,30,C10,2.9137097390973117,162,"LINESTRING (13.1837045 52.5465474,13.2256429 52.5470988)"
21,C1,31,D1,0.2672144340557775,353,"LINESTRING (13.1837045 52.5465474,13.1840595 52.5427174)"
21,C1,32,D2,0.33385472861442933,350,"LINESTRING (13.1837045 52.5465474,13.1872463 52.5432992)"
21,C1,33,D3,0.6907750000850839,659,"LINESTRING (13.1837045 52.5465474,13.1927723 52.5424672)"
21,C1,34,D4,1.028572523297006,734,"LINESTRING (13.1837045 52.5465474,13.1979796 52.5426182)"
21,C1,35,D5,1.3310479787073588,772,"LINESTRING (13.1837045 52.5465474,13.2025417 52.543045)"
21,C1,36,D6,1.6410383713539787,451,"LINESTRING (13.1837045 52.5465474,13.2071003 52.5432838)"
21,C1,37,D7,2.021036286747673,215,"LINESTRING (13.1837045 52.5465474,13.2124087 52.5418116)"
21,C1,38,D8,2.4008849059036925,87,"LINESTRING (13.1837045 52.5465474,13.21772 52.5404364)"
21,C1,39,D9,2.7233442428394894,557,"LINESTRING (13.1837045 52.5465474,13.2226372 52.5419621)"
21,C1,40,D10,2.9325048967211984,135,"LINESTRING (13.1837045 52.5465474,13.2256983 52.5422555)"
22,C2,1,A1,0.6555196269829322,59,"LINESTRING (13.1876311 52.5470216,13.184365 52.5558743)"
22,C2,2,A2,0.5941858570336556,178,"LINESTRING (13.1876311 52.5470216,13.1889152 52.5554778)"
22,C2,3,A3,0.6983692176551324,236,"LINESTRING (13.1876311 52.5470216,13.1928876 52.5555907)"
22,C2,4,A4,0.9162332253127403,282,"LINESTRING (13.1876311 52.5470216,13.1976345 52.5556169)"
22,C2,5,A5,1.2012178666779467,113,"LINESTRING (13.1876311 52.5470216,13.2026323 52.555621)"
22,C2,6,A6,1.465748715041382,313,"LINESTRING (13.1876311 52.5470216,13.2069026 52.555611)"
22,C2,7,A7,1.8144469713367941,105,"LINESTRING (13.1876311 52.5470216,13.2122995 52.5556031)"
22,C2,8,A8,2.171792412547593,142,"LINESTRING (13.1876311 52.5470216,13.2177111 52.555538)"
22,C2,9,A9,2.436755895255817,92,"LINESTRING (13.1876311 52.5470216,13.2217235 52.5552714)"
22,C2,10,A10,2.7099772899615817,45,"LINESTRING (13.1876311 52.5470216,13.2256692 52.5556722)"
22,C2,11,B1,0.39838927589936474,306,"LINESTRING (13.1876311 52.5470216,13.1838823 52.5513612)"
22,C2,12,B2,0.3441371799772618,559,"LINESTRING (13.1876311 52.5470216,13.1877558 52.5519738)"
22,C2,13,B3,0.533101029472141,195,"LINESTRING (13.1876311 52.5470216,13.1931628 52.5523402)"
22,C2,14,B4,0.7660504133774765,475,"LINESTRING (13.1876311 52.5470216,13.1975354 52.5518695)"
22,C2,15,B5,1.0514028512668703,398,"LINESTRING (13.1876311 52.5470216,13.2020792 52.5515283)"
22,C2,16,B6,1.4762710985729648,1362,"LINESTRING (13.1876311 52.5470216,13.2082298 52.5522446)"
22,C2,17,B7,1.736910568988005,658,"LINESTRING (13.1876311 52.5470216,13.2119786 52.5527064)"
22,C2,18,B8,2.081491247609696,289,"LINESTRING (13.1876311 52.5470216,13.2171456 52.5521837)"
22,C2,19,B9,2.4507678406495663,48,"LINESTRING (13.1876311 52.5470216,13.2221629 52.5542396)"
22,C2,20,B10,2.66167443991787,311,"LINESTRING (13.1876311 52.5470216,13.225601 52.5521452)"
22,C2,21,C1,0.2747627647942976,563,"LINESTRING (13.1876311 52.5470216,13.1837045 52.5465474)"
22,C2,22,C2,0.0,0,"LINESTRING (13.1876311 52.5470216,13.1876311 52.5470216)"
22,C2,23,C3,0.3229573109106369,809,"LINESTRING (13.1876311 52.5470216,13.1922758 52.5472185)"
22,C2,24,C4,0.7113821911422359,661,"LINESTRING (13.1876311 52.5470216,13.1978552 52.5475945)"
22,C2,25,C5,1.0205264743701934,1072,"LINESTRING (13.1876311 52.5470216,13.2023174 52.5473592)"
22,C2,26,C6,1.3830405740260627,1856,"LINESTRING (13.1876311 52.5470216,13.207515 52.5480108)"
22,C2,27,C7,1.6675813198285834,363,"LINESTRING (13.1876311 52.5470216,13.2116045 52.5482397)"
22,C2,28,C8,2.1262402847150166,154,"LINESTRING (13.1876311 52.5470216,13.2182015 52.548511)"
22,C2,29,C9,2.4259047099015505,141,"LINESTRING (13.1876311 52.5470216,13.2225432 52.5477739)"
22,C2,30,C10,2.6406821474218973,268,"LINESTRING (13.1876311 52.5470216,13.2256429 52.5470988)"
22,C2,31,D1,0.3885551965699731,550,"LINESTRING (13.1876311 52.5470216,13.1840595 52.5427174)"
22,C2,32,D2,0.2599741118492482,566,"LINESTRING (13.1876311 52.5470216,13.1872463 52.5432992)"
22,C2,33,D3,0.4771438628710706,1087,"LINESTRING (13.1876311 52.5470216,13.1927723 52.5424672)"
22,C2,34,D4,0.781286447349529,1214,"LINESTRING (13.1876311 52.5470216,13.1979796 52.5426182)"
22,C2,35,D5,1.0720441706868988,1277,"LINESTRING (13.1876311 52.5470216,13.2025417 52.543045)"
22,C2,36,D6,1.3772200273592476,745,"LINESTRING (13.1876311 52.5470216,13.2071003 52.5432838)"
22,C2,37,D7,1.7589375746287006,355,"LINESTRING (13.1876311 52.5470216,13.2124087 52.5418116)"
22,C2,38,D8,2.1397470071091846,144,"LINESTRING (13.1876311 52.5470216,13.21772 52.5404364)"
22,C2,39,D9,2.4571380266467195,919,"LINESTRING (13.1876311 52.5470216,13.2226372 52.5419621)"
22,C2,40,D10,2.6651731661846174,224,"LINESTRING (13.1876311 52.5470216,13.2256983 52.5422555)"
23,C3,1,A1,0.814622347919114,41,"LINESTRING (13.1922758 52.5472185,13.184365 52.5558743)"
23,C3,2,A2,0.6194527966683987,126,"LINESTRING (13.1922758 52.5472185,13.1889152 52.5554778)"
23,C3,3,A3,0.5831670598862784,171,"LINESTRING (13.1922758 52.5472185,13.1928876 52.5555907)"
23,C3,4,A4,0.692087689490899,207,"LINESTRING (13.1922758 52.5472185,13.1976345 52.5556169)"
23,C3,5,A5,0.9264775149169564,83,"LINESTRING (13.1922758 52.5472185,13.2026323 52.555621)"
23,C3,6,A6,1.1715073613046234,231,"LINESTRING (13.1922758 52.5472185,13.2069026 52.555611)"
23,C3,7,A7,1.5080753507621552,77,"LINESTRING (13.1922758 52.5472185,13.2122995 52.5556031)"
23,C3,8,A8,1.8591053551345673,105,"LINESTRING (13.1922758 52.5472185,13.2177111 52.555538)"
23,C3,9,A9,2.1208468922231902,68,"LINESTRING (13.1922758 52.5472185,13.2217235 52.5552714)"
23,C3,10,A10,2.3930186604097274,33,"LINESTRING (13.1922758 52.5472185,13.2256692 52.5556722)"
23,C3,11,B1,0.650258447134332,208,"LINESTRING (13.1922758 52.5472185,13.1838823 52.5513612)"
23,C3,12,B2,0.4557768090874651,388,"LINESTRING (13.1922758 52.5472185,13.1877558 52.5519738)"
23,C3,13,B3,0.36110436421258063,142,"LINESTRING (13.1922758 52.5472185,13.1931628 52.5523402)"
23,C3,14,B4,0.4877509724502452,351,"LINESTRING (13.1922758 52.5472185,13.1975354 52.5518695)"
23,C3,15,B5,0.7439470879075968,295,"LINESTRING (13.1922758 52.5472185,13.2020792 52.5515283)"
23,C3,16,B6,1.1620182252891134,1007,"LINESTRING (13.1922758 52.5472185,13.2082298 52.5522446)"
23,C3,17,B7,1.4208536345747396,487,"LINESTRING (13.1922758 52.5472185,13.2119786 52.5527064)"
23,C3,18,B8,1.7617955971720236,214,"LINESTRING (13.1922758 52.5472185,13.2171456 52.5521837)"
23,C3,19,B9,2.1327772793563096,36,"LINESTRING (13.1922758 52.5472185,13.2221629 52.5542396)"
23,C3,20,B10,2.340263043176522,230,"LINESTRING (13.1922758 52.5472185,13.225601 52.5521452)"
23,C3,21,C1,0.5972707593199792,377,"LINESTRING (13.1922758 52.5472185,13.1837045 52.5465474)"
23,C3,22,C2,0.3229573109106369,879,"LINESTRING (13.1922758 52.5472185,13.1876311 52.5470216)"
23,C3,23,C3,0.0,0,"LINESTRING (13.1922758 52.5472185,13.1922758 52.5472185)"
23,C3,24,C4,0.38847968944654065,493,"LINESTRING (13.1922758 52.5472185,13.1978552 52.5475945)"
23,C3,25,C5,0.6976578482185483,796,"LINESTRING (13.1922758 52.5472185,13.2023174 52.5473592)"
23,C3,26,C6,1.0600946353738454,1375,"LINESTRING (13.1922758 52.5472185,13.207515 52.5480108)"
23,C3,27,C7,1.3446381537386167,269,"LINESTRING (13.1922758 52.5472185,13.2116045 52.5482397)"
23,C3,28,C8,1.8032905780491255,114,"LINESTRING (13.1922758 52.5472185,13.2182015 52.548511)"
23,C3,29,C9,2.1030281338203656,105,"LINESTRING (13.1922758 52.5472185,13.2225432 52.5477739)"
23,C3,30,C10,2.3180240422225418,198,"LINESTRING (13.1922758 52.5472185,13.2256429 52.5470988)"
23,C3,31,D1,0.650830266780952,373,"LINESTRING (13.1922758 52.5472185,13.1840595 52.5427174)"
23,C3,32,D2,0.44296260725201525,388,"LINESTRING (13.1922758 52.5472185,13.1872463 52.5432992)"
23,C3,33,D3,0.3318666824130464,790,"LINESTRING (13.1922758 52.5472185,13.1927723 52.5424672)"
23,C3,34,D4,0.5090577878270562,897,"LINESTRING (13.1922758 52.5472185,13.1979796 52.5426182)"
23,C3,35,D5,0.7698533923027102,945,"LINESTRING (13.1922758 52.5472185,13.2025417 52.543045)"
23,C3,36,D6,1.065510026391014,551,"LINESTRING (13.1922758 52.5472185,13.2071003 52.5432838)"
23,C3,37,D7,1.448188542872028,262,"LINESTRING (13.1922758 52.5472185,13.2124087 52.5418116)"
23,C3,38,D8,1.8293187826112218,106,"LINESTRING (13.1922758 52.5472185,13.21772 52.5404364)"
23,C3,39,D9,2.140577668990222,679,"LINESTRING (13.1922758 52.5472185,13.2226372 52.5419621)"
23,C3,40,D10,2.347317798051338,165,"LINESTRING (13.1922758 52.5472185,13.2256983 52.5422555)"
24,C4,1,A1,1.0996058761658358,31,"LINESTRING (13.1978552 52.5475945,13.184365 52.5558743)"
24,C4,2,A2,0.8280346740430354,96,"LINESTRING (13.1978552 52.5475945,13.1889152 52.5554778)"
24,C4,3,A3,0.6539648076128437,133,"LINESTRING (13.1978552 52.5475945,13.1928876 52.5555907)"
24,C4,4,A4,0.557528549624912,166,"LINESTRING (13.1978552 52.5475945,13.1976345 52.5556169)"
24,C4,5,A5,0.6488848362353248,68,"LINESTRING (13.1978552 52.5475945,13.2026323 52.555621)"
24,C4,6,A6,0.8397534016703664,191,"LINESTRING (13.1978552 52.5475945,13.2069026 52.555611)"
24,C4,7,A7,1.1473599114666835,64,"LINESTRING (13.1978552 52.5475945,13.2122995 52.5556031)"
24,C4,8,A8,1.485672972799976,87,"LINESTRING (13.1978552 52.5475945,13.2177111 52.555538)"
24,C4,9,A9,1.7417882149098607,56,"LINESTRING (13.1978552 52.5475945,13.2217235 52.5552714)"
24,C4,10,A10,2.0120716615185428,28,"LINESTRING (13.1978552 52.5475945,13.2256692 52.5556722)"
24,C4,11,B1,1.0053542602571786,156,"LINESTRING (13.1978552 52.5475945,13.1838823 52.5513612)"
24,C4,12,B2,0.7647276934642395,291,"LINESTRING (13.1978552 52.5475945,13.1877558 52.5519738)"
24,C4,13,B3,0.46363239808642737,110,"LINESTRING (13.1978552 52.5475945,13.1931628 52.5523402)"
24,C4,14,B4,0.2978151269503431,286,"LINESTRING (13.1978552 52.5475945,13.1975354 52.5518695)"
24,C4,15,B5,0.40098409484876635,245,"LINESTRING (13.1978552 52.5475945,13.2020792 52.5515283)"
24,C4,16,B6,0.7898041123009318,837,"LINESTRING (13.1978552 52.5475945,13.2082298 52.5522446)"
24,C4,17,B7,1.0434396592447641,404,"LINESTRING (13.1978552 52.5475945,13.2119786 52.5527064)"
24,C4,18,B8,1.3774995145803652,177,"LINESTRING (13.1978552 52.5475945,13.2171456 52.5521837)"
24,C4,19,B9,1.7506163774399786,30,"LINESTRING (13.1978552 52.5475945,13.2221629 52.5542396)"
24,C4,20,B10,1.9532531927355523,191,"LINESTRING (13.1978552 52.5475945,13.225601 52.5521452)"
24,C4,21,C1,0.9857366373650891,280,"LINESTRING (13.1978552 52.5475945,13.1837045 52.5465474)"
24,C4,22,C2,0.7113821911422359,650,"LINESTRING (13.1978552 52.5475945,13.1876311 52.5470216)"
24,C4,23,C3,0.38847968944654065,446,"LINESTRING (13.1978552 52.5475945,13.1922758 52.5472185)"
24,C4,24,C4,0.0,0,"LINESTRING (13.1978552 52.5475945,13.1978552 52.5475945)"
24,C4,25,C5,0.3104194756133716,668,"LINESTRING (13.1978552 52.5475945,13.2023174 52.5473592)"
24,C4,26,C6,0.6716871477171728,1146,"LINESTRING (13.1978552 52.5475945,13.207515 52.5480108)"
24,C4,27,C7,0.9562159654077386,223,"LINESTRING (13.1978552 52.5475945,13.2116045 52.5482397)"
24,C4,28,C8,1.4148865347346582,95,"LINESTRING (13.1978552 52.5475945,13.2182015 52.548511)"
24,C4,29,C9,1.7151190607206022,87,"LINESTRING (13.1978552 52.5475945,13.2225432 52.5477739)"
24,C4,30,C10,1.930715868267001,164,"LINESTRING (13.1978552 52.5475945,13.2256429 52.5470988)"
24,C4,31,D1,1.0165197971881479,279,"LINESTRING (13.1978552 52.5475945,13.1840595 52.5427174)"
24,C4,32,D2,0.7951200710653298,289,"LINESTRING (13.1978552 52.5475945,13.1872463 52.5432992)"
24,C4,33,D3,0.5015568434260708,604,"LINESTRING (13.1978552 52.5475945,13.1927723 52.5424672)"
24,C4,34,D4,0.34581137279269736,726,"LINESTRING (13.1978552 52.5475945,13.1979796 52.5426182)"
24,C4,35,D5,0.45374898500552796,781,"LINESTRING (13.1978552 52.5475945,13.2025417 52.543045)"
24,C4,36,D6,0.7086379418160468,457,"LINESTRING (13.1978552 52.5475945,13.2071003 52.5432838)"
24,C4,37,D7,1.0879210460926623,217,"LINESTRING (13.1978552 52.5475945,13.2124087 52.5418116)"
24,C4,38,D8,1.4668645509770246,88,"LINESTRING (13.1978552 52.5475945,13.21772 52.5404364)"
24,C4,39,D9,1.7655063187484525,562,"LINESTRING (13.1978552 52.5475945,13.2226372 52.5419621)"
24,C4,40,D10,1.9694983783822257,137,"LINESTRING (13.1978552 52.5475945,13.2256983 52.5422555)"
25,C5,1,A1,1.3803323176444866,22,"LINESTRING (13.2023174 52.5473592,13.184365 52.5558743)"
25,C5,2,A2,1.088553403100865,70,"LINESTRING (13.2023174 52.5473592,13.1889152 52.5554778)"
25,C5,3,A3,0.8695658854022825,97,"LINESTRING (13.2023174 52.5473592,13.1928876 52.5555907)"
25,C5,4,A4,0.659486412850441,123,"LINESTRING (13.2023174 52.5473592,13.1976345 52.5556169)"
25,C5,5,A5,0.5743613093776447,52,"LINESTRING (13.2023174 52.5473592,13.2026323 52.555621)"
25,C5,6,A6,0.6558048157883366,147,"LINESTRING (13.2023174 52.5473592,13.2069026 52.555611)"
25,C5,7,A7,0.8993697950031826,50,"LINESTRING (13.2023174 52.5473592,13.2122995 52.5556031)"
25,C5,8,A8,1.210963973542258,68,"LINESTRING (13.2023174 52.5473592,13.2177111 52.555538)"
25,C5,9,A9,1.455889397147298,44,"LINESTRING (13.2023174 52.5473592,13.2217235 52.5552714)"
25,C5,10,A10,1.7219731056610468,22,"LINESTRING (13.2023174 52.5473592,13.2256692 52.5556722)"
25,C5,11,B1,1.3105208431101365,112,"LINESTRING (13.2023174 52.5473592,13.1838823 52.5513612)"
25,C5,12,B2,1.0611760512089792,210,"LINESTRING (13.2023174 52.5473592,13.1877558 52.5519738)"
25,C5,13,B3,0.7240111387550102,80,"LINESTRING (13.2023174 52.5473592,13.1931628 52.5523402)"
25,C5,14,B4,0.4566598559336276,209,"LINESTRING (13.2023174 52.5473592,13.1975354 52.5518695)"
25,C5,15,B5,0.29009494308480593,188,"LINESTRING (13.2023174 52.5473592,13.2020792 52.5515283)"
25,C5,16,B6,0.5328043423514119,654,"LINESTRING (13.2023174 52.5473592,13.2082298 52.5522446)"
25,C5,17,B7,0.7671003468939219,316,"LINESTRING (13.2023174 52.5473592,13.2119786 52.5527064)"
25,C5,18,B8,1.0832610625437786,139,"LINESTRING (13.2023174 52.5473592,13.2171456 52.5521837)"
25,C5,19,B9,1.4591706820804784,23,"LINESTRING (13.2023174 52.5473592,13.2221629 52.5542396)"
25,C5,20,B10,1.6513279994442538,149,"LINESTRING (13.2023174 52.5473592,13.225601 52.5521452)"
25,C5,21,C1,1.2942673731789724,202,"LINESTRING (13.2023174 52.5473592,13.1837045 52.5465474)"
25,C5,22,C2,1.0205264743701934,467,"LINESTRING (13.2023174 52.5473592,13.1876311 52.5470216)"
25,C5,23,C3,0.6976578482185483,319,"LINESTRING (13.2023174 52.5473592,13.1922758 52.5472185)"
25,C5,24,C4,0.3104194756133716,296,"LINESTRING (13.2023174 52.5473592,13.1978552 52.5475945)"
25,C5,25,C5,0.0,0,"LINESTRING (13.2023174 52.5473592,13.2023174 52.5473592)"
25,C5,26,C6,0.36390159456887433,905,"LINESTRING (13.2023174 52.5473592,13.207515 52.5480108)"
25,C5,27,C7,0.6480688786640321,176,"LINESTRING (13.2023174 52.5473592,13.2116045 52.5482397)"
25,C5,28,C8,1.1063614621754632,74,"LINESTRING (13.2023174 52.5473592,13.2182015 52.548511)"
25,C5,29,C9,1.4053800692988945,68,"LINESTRING (13.2023174 52.5473592,13.2225432 52.5477739)"
25,C5,30,C10,1.62052082466896,129,"LINESTRING (13.2023174 52.5473592,13.2256429 52.5470988)"
25,C5,31,D1,1.3087323682889205,201,"LINESTRING (13.2023174 52.5473592,13.1840595 52.5427174)"
25,C5,32,D2,1.0843195382227582,208,"LINESTRING (13.2023174 52.5473592,13.1872463 52.5432992)"
25,C5,33,D3,0.7451150263097788,437,"LINESTRING (13.2023174 52.5473592,13.1927723 52.5424672)"
25,C5,34,D4,0.44641634725783585,536,"LINESTRING (13.2023174 52.5473592,13.1979796 52.5426182)"
25,C5,35,D5,0.30011810038380005,603,"LINESTRING (13.2023174 52.5473592,13.2025417 52.543045)"
25,C5,36,D6,0.43652916452159596,359,"LINESTRING (13.2023174 52.5473592,13.2071003 52.5432838)"
25,C5,37,D7,0.7999906427546268,170,"LINESTRING (13.2023174 52.5473592,13.2124087 52.5418116)"
25,C5,38,D8,1.1731264204310339,69,"LINESTRING (13.2023174 52.5473592,13.21772 52.5404364)"
25,C5,39,D9,1.4605574633507632,440,"LINESTRING (13.2023174 52.5473592,13.2226372 52.5419621)"
25,C5,40,D10,1.662517022987065,107,"LINESTRING (13.2023174 52.5473592,13.2256983 52.5422555)"
26,C6,1,A1,1.6984761746638377,36,"LINESTRING (13.207515 52.5480108,13.184365 52.5558743)"
26,C6,2,A2,1.3923622678427066,113,"LINESTRING (13.207515 52.5480108,13.1889152 52.5554778)"
26,C6,3,A3,1.1444976859700569,157,"LINESTRING (13.207515 52.5480108,13.1928876 52.5555907)"
26,C6,4,A4,0.8662237505499082,202,"LINESTRING (13.207515 52.5480108,13.1976345 52.5556169)"
26,C6,5,A5,0.6281388631130101,87,"LINESTRING (13.207515 52.5480108,13.2026323 52.555621)"
26,C6,6,A6,0.5296954459448079,254,"LINESTRING (13.207515 52.5480108,13.2069026 52.555611)"
26,C6,7,A7,0.6234273012322048,88,"LINESTRING (13.207515 52.5480108,13.2122995 52.5556031)"
26,C6,8,A8,0.8804283398333229,121,"LINESTRING (13.207515 52.5480108,13.2177111 52.555538)"
26,C6,9,A9,1.1084737262200466,78,"LINESTRING (13.207515 52.5480108,13.2217235 52.5552714)"
26,C6,10,A10,1.3688777501092597,38,"LINESTRING (13.207515 52.5480108,13.2256692 52.5556722)"
26,C6,11,B1,1.6581830806785107,181,"LINESTRING (13.207515 52.5480108,13.1838823 52.5513612)"
26,C6,12,B2,1.4000078646359855,339,"LINESTRING (13.207515 52.5480108,13.1877558 52.5519738)"
26,C6,13,B3,1.041419583963994,128,"LINESTRING (13.207515 52.5480108,13.1931628 52.5523402)"
26,C6,14,B4,0.7433044597981475,338,"LINESTRING (13.207515 52.5480108,13.1975354 52.5518695)"
26,C6,15,B5,0.44978887517905775,309,"LINESTRING (13.207515 52.5480108,13.2020792 52.5515283)"
26,C6,16,B6,0.29827957289715984,1152,"LINESTRING (13.207515 52.5480108,13.2082298 52.5522446)"
26,C6,17,B7,0.45006447844907416,561,"LINESTRING (13.207515 52.5480108,13.2119786 52.5527064)"
26,C6,18,B8,0.7291378833956962,247,"LINESTRING (13.207515 52.5480108,13.2171456 52.5521837)"
26,C6,19,B9,1.1057698679169918,41,"LINESTRING (13.207515 52.5480108,13.2221629 52.5542396)"
26,C6,20,B10,1.2888451270759282,265,"LINESTRING (13.207515 52.5480108,13.225601 52.5521452)"
26,C6,21,C1,1.6572344821240248,325,"LINESTRING (13.207515 52.5480108,13.1837045 52.5465474)"
26,C6,22,C2,1.3830405740260627,751,"LINESTRING (13.207515 52.5480108,13.1876311 52.5470216)"
26,C6,23,C3,1.0600946353738454,512,"LINESTRING (13.207515 52.5480108,13.1922758 52.5472185)"
26,C6,24,C4,0.6716871477171728,471,"LINESTRING (13.207515 52.5480108,13.1978552 52.5475945)"
26,C6,25,C5,0.36390159456887433,841,"LINESTRING (13.207515 52.5480108,13.2023174 52.5473592)"
26,C6,26,C6,0.0,0,"LINESTRING (13.207515 52.5480108,13.207515 52.5480108)"
26,C6,27,C7,0.28454527455815215,316,"LINESTRING (13.207515 52.5480108,13.2116045 52.5482397)"
26,C6,28,C8,0.7432017992293838,132,"LINESTRING (13.207515 52.5480108,13.2182015 52.548511)"
